Winning Bidder,Award Status,Issuing Authority,Tender / RfS Number,Tender Title,Technology,Awarded Capacity MW,Capacity MW,Storage MW,Storage MWh,Tariff,Tariff Unit,Tariff Type,Tariff Status,Award Date,LOA Date,PPA Date,PPA Tenure,Expected COD,Actual COD,COD Basis,COD Source,State,Procurer / Offtaker,Project / SPV,Consortium,Lead Member,Winner Count,Project Status,Tender Details,Business Eligibility,Date Basis,Source URL,Award URL,Source Type,Evidence,Confidence,Quality Grade,Freshness,First Seen,Last Checked,Last Verified,Tender Date,Tender Deadline,TenderKey,AwardID
Renew,Awarded,SECI,SECI/C&P/IPP/11/0008/25-26,RfS for Setting up of 1000 kW Grid-Connected RTSPV project on buildings of Rashtrapati Bhavan (RTSPV-Tranche-III),Rooftop Solar,1.0,1.0,,,,,,,2025-12-23,,,,2027-12-23,Unknown,Derived: 24 months from award (Solar),Derived from award date,,SECI,,,,1,Pre-COD,RfS,FY26+,Award date,https://www.seci.co.in/tender-details/YmNx,https://news.google.com/rss/articles/CBMihwFBVV95cUxNeWlaMFc5WW1QZWdfeDJaejdFQ2pJeWxvM1FvVllKZ3poRWNBV0FEekRsS0lmcmFUV2dIOVNfMUZhdW1FMVN0TElaenhua2VWRmVBdmlKbXNMby1Vc0kyb0g2RWNjdE9WMzlIRFZPR2syanJHczRhS1pGRHF4NE42UGR3R0VEQms?oc=5,Industry publication,GRE Renew Enertech Wins SECI’s 1 MW Rooftop Solar Auction - Mercomindia.com,Press report - verify,C,Fresh,,2026-09-12,,2025-09-09,2025-10-14,f2ff6c795ea5,f2ff6c795ea5-01
Renew,Awarded,SECI,,BC Jindal Wins 150 MW Round-the-Clock Renewable Power Contract from SECI - Saur Energy,Unclassified,150.0,150.0,,,,,,,2025-11-27,,,,2027-11-27,Unknown,Derived: 24 months from award (default),Derived from award date,,SECI,,,,1,Pre-COD,Tender · news-derived record,FY26+,Award date,https://news.google.com/rss/articles/CBMixAFBVV95cUxNZlhzX0h3ajJHU3FqaW9rOG41TkxoRFNVRFoweUVYRDNXQWhUY0tUM2lDcmdBd2FGTmhQNDV6WHE2QS1FaXBLNHVSUXZ0b0FpRVFnUXBJWUpZX1k1MkIzd1JrQ2VPR2p3QU9rT2s2UEdZWHpkWTR6T0x5cG5ManY1NVR6RE9rNDNJeTNnaEhmZHEyOWU5YmRoSnpsX3JvQllqZnVodW8wRFc5TUVFR01PaUNIZlhjVTF4VG4wM19OZEpBOGFl?oc=5,https://news.google.com/rss/articles/CBMixAFBVV95cUxNZlhzX0h3ajJHU3FqaW9rOG41TkxoRFNVRFoweUVYRDNXQWhUY0tUM2lDcmdBd2FGTmhQNDV6WHE2QS1FaXBLNHVSUXZ0b0FpRVFnUXBJWUpZX1k1MkIzd1JrQ2VPR2p3QU9rT2s2UEdZWHpkWTR6T0x5cG5ManY1NVR6RE9rNDNJeTNnaEhmZHEyOWU5YmRoSnpsX3JvQllqZnVodW8wRFc5TUVFR01PaUNIZlhjVTF4VG4wM19OZEpBOGFl?oc=5,Industry publication,BC Jindal Wins 150 MW Round-the-Clock Renewable Power Contract from SECI - Saur Energy,Press report - verify,D,Fresh,,2026-09-12,,,,T-5b49e0adb96b,T-5b49e0adb96b-01
Engie,Awarded,GUVNL,,"KP Group, Engie India, Ultimate Flexipack Among Winners in GUVNL’s 2 GW/4 GWh BESS Auction - energetica-india.net",Energy Storage (BESS),2000.0,2000.0,,,,,,,2025-11-18,,,,2027-05-18,Unknown,Derived: 18 months from award (Energy Storage (BESS)),Derived from award date,,GUVNL,,,,1,Pre-COD,Tender · news-derived record,FY26+,Award date,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPdUtQbnA2d1dPOUFHeHM5TE1yaTFyMEl1V25jWkJPQkt4TzdKazNGMlFFMHhjTkR0NXJ3VTlxZkJYUEt4OV9UeE5GcU9Zb09Jd1JpZXZTeGVHTEVTZ3ZELWhXU1VqNUhBUkxfZGoybGYtdFZrV2VVeG5zVGFkdHk3RjRTVkRqcHZpVUVpUjg0UUZBOFNOQm1SRm9wZ0YtcjhacXAzZGRfMHBzYUhPaVFLUzRCajRvSkRUUGhjRmZLYWxXQQ?oc=5,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPdUtQbnA2d1dPOUFHeHM5TE1yaTFyMEl1V25jWkJPQkt4TzdKazNGMlFFMHhjTkR0NXJ3VTlxZkJYUEt4OV9UeE5GcU9Zb09Jd1JpZXZTeGVHTEVTZ3ZELWhXU1VqNUhBUkxfZGoybGYtdFZrV2VVeG5zVGFkdHk3RjRTVkRqcHZpVUVpUjg0UUZBOFNOQm1SRm9wZ0YtcjhacXAzZGRfMHBzYUhPaVFLUzRCajRvSkRUUGhjRmZLYWxXQQ?oc=5,Industry publication,"KP Group, Engie India, Ultimate Flexipack Among Winners in GUVNL’s 2 GW/4 GWh BESS Auction - energetica-india.net",Press report - verify,D,Fresh,2026-09-07,2026-09-12,,,,T-0b5ee904fc8d,T-0b5ee904fc8d-01
ACME Solar,Awarded,SJVN,,ACME Solar Awarded 450 MW-1800 MWh SJVN FDRE-IV Project - Energetica India Magazine,Solar,450.0,450.0,,1800.0,,,,,2025-11-12,,,,2027-11-12,Unknown,Derived: 24 months from award (Solar),Derived from award date,,SJVN,,,,1,Pre-COD,Tender · news-derived record,FY26+,Award date,https://news.google.com/rss/articles/CBMimAFBVV95cUxObXI0RjJJMmNfVTRFbzE5MzBzaHNqZ3hyd3BRQmJadE1BYmpOOW0yQ2pneHE5V3ZRZ2RUOGtWckViQ1BTM1ZZM211SXdfcmRZZDJ0QlJsWWdUbFEwZ0NkeGNlVjZuNTQzMTJMMnFWZlVHaHV0Y2NfOTI4WWFqbHFHSGhuSzB0bmZjbERmdjdlTVN1RjNjempOMg?oc=5,https://news.google.com/rss/articles/CBMimAFBVV95cUxObXI0RjJJMmNfVTRFbzE5MzBzaHNqZ3hyd3BRQmJadE1BYmpOOW0yQ2pneHE5V3ZRZ2RUOGtWckViQ1BTM1ZZM211SXdfcmRZZDJ0QlJsWWdUbFEwZ0NkeGNlVjZuNTQzMTJMMnFWZlVHaHV0Y2NfOTI4WWFqbHFHSGhuSzB0bmZjbERmdjdlTVN1RjNjempOMg?oc=5,Industry publication,ACME Solar Awarded 450 MW-1800 MWh SJVN FDRE-IV Project - Energetica India Magazine,Press report - verify,D,Fresh,,2026-09-12,,,,T-0253747219b9,T-0253747219b9-01
Sembcorp,Awarded,SJVN,,"Reliance, ACME, and Sembcorp secure major wins in SJVN’s 6 GWh tender for dispatchable renewable power - ESS News",Unclassified,,,,,,,,,2025-11-12,,,,2027-11-12,Unknown,Derived: 24 months from award (default),Derived from award date,,SJVN,,Sembcorp; renew,,2,Pre-COD,Tender · news-derived record,FY26+,Award date,https://news.google.com/rss/articles/CBMi0gFBVV95cUxPUjlrRGtJdUIyT3piX1M3Qm5vdkYySnAxYXlIeHpoUjY0eDFvTjZ0RXNvMWFvbm5xR0lzb3M3eDVzUy1VQnhNMTU5TjlYb3Vid2xhOUlTVGtNOFhiSDZleUdpSmxIQXh4U3o5MGFraTNjb3QwUGdLam9tdkN6bXhoRmVJSGlBaVdkc3lROU5CM3dzb2FzdTFBdHoxS1RUWmZhQmxKX3QwNEJtYmRlak1GUENZT25Ha2d3b0l5SkNfTTFRUUNTY1FOc3ZjY0t2OHFOdmc?oc=5,https://news.google.com/rss/articles/CBMi0gFBVV95cUxPUjlrRGtJdUIyT3piX1M3Qm5vdkYySnAxYXlIeHpoUjY0eDFvTjZ0RXNvMWFvbm5xR0lzb3M3eDVzUy1VQnhNMTU5TjlYb3Vid2xhOUlTVGtNOFhiSDZleUdpSmxIQXh4U3o5MGFraTNjb3QwUGdLam9tdkN6bXhoRmVJSGlBaVdkc3lROU5CM3dzb2FzdTFBdHoxS1RUWmZhQmxKX3QwNEJtYmRlak1GUENZT25Ha2d3b0l5SkNfTTFRUUNTY1FOc3ZjY0t2OHFOdmc?oc=5,Industry publication,"Reliance, ACME, and Sembcorp secure major wins in SJVN’s 6 GWh tender for dispatchable renewable power - ESS News",Press report - verify,E,Fresh,,2026-09-12,,,,T-58954615e819,T-58954615e819-01
renew,Awarded,SJVN,,"Reliance, ACME, and Sembcorp secure major wins in SJVN’s 6 GWh tender for dispatchable renewable power - ESS News",Unclassified,,,,,,,,,2025-11-12,,,,2027-11-12,Unknown,Derived: 24 months from award (default),Derived from award date,,SJVN,,Sembcorp; renew,,2,Pre-COD,Tender · news-derived record,FY26+,Award date,https://news.google.com/rss/articles/CBMi0gFBVV95cUxPUjlrRGtJdUIyT3piX1M3Qm5vdkYySnAxYXlIeHpoUjY0eDFvTjZ0RXNvMWFvbm5xR0lzb3M3eDVzUy1VQnhNMTU5TjlYb3Vid2xhOUlTVGtNOFhiSDZleUdpSmxIQXh4U3o5MGFraTNjb3QwUGdLam9tdkN6bXhoRmVJSGlBaVdkc3lROU5CM3dzb2FzdTFBdHoxS1RUWmZhQmxKX3QwNEJtYmRlak1GUENZT25Ha2d3b0l5SkNfTTFRUUNTY1FOc3ZjY0t2OHFOdmc?oc=5,https://news.google.com/rss/articles/CBMi0gFBVV95cUxPUjlrRGtJdUIyT3piX1M3Qm5vdkYySnAxYXlIeHpoUjY0eDFvTjZ0RXNvMWFvbm5xR0lzb3M3eDVzUy1VQnhNMTU5TjlYb3Vid2xhOUlTVGtNOFhiSDZleUdpSmxIQXh4U3o5MGFraTNjb3QwUGdLam9tdkN6bXhoRmVJSGlBaVdkc3lROU5CM3dzb2FzdTFBdHoxS1RUWmZhQmxKX3QwNEJtYmRlak1GUENZT25Ha2d3b0l5SkNfTTFRUUNTY1FOc3ZjY0t2OHFOdmc?oc=5,Industry publication,"Reliance, ACME, and Sembcorp secure major wins in SJVN’s 6 GWh tender for dispatchable renewable power - ESS News",Press report - verify,E,Fresh,,2026-09-12,,,,T-58954615e819,T-58954615e819-02
ACME Solar,Awarded,SJVN,,ACME Solar wins 450 MW peak power project under SJVN FDRE-IV - Manufacturing Today India,Solar,450.0,450.0,,,,,,,2025-11-11,,,,2027-11-11,Unknown,Derived: 24 months from award (Solar),Derived from award date,,SJVN,,,,1,Pre-COD,Tender · news-derived record,FY26+,Award date,https://news.google.com/rss/articles/CBMigAFBVV95cUxNUkhNZWlKMVhuWWx2LTRkMThmaWliejVnTy0yaWoxSkEybEkwZHZmdGY0azdpVUxkNnhkRkFkY1Nnc2J0cm1jSTU4c2lmcGFlYXdHdlI2dndzRWF5TExSeWpmeEdoNnNKSk1qcmlhRGswLWpxNVo0dlkxelpXSWxPdA?oc=5,https://news.google.com/rss/articles/CBMigAFBVV95cUxNUkhNZWlKMVhuWWx2LTRkMThmaWliejVnTy0yaWoxSkEybEkwZHZmdGY0azdpVUxkNnhkRkFkY1Nnc2J0cm1jSTU4c2lmcGFlYXdHdlI2dndzRWF5TExSeWpmeEdoNnNKSk1qcmlhRGswLWpxNVo0dlkxelpXSWxPdA?oc=5,Industry publication,ACME Solar wins 450 MW peak power project under SJVN FDRE-IV - Manufacturing Today India,Press report - verify,D,Fresh,,2026-09-12,,,,T-09598eb67675,T-09598eb67675-01
ACME Solar,Awarded,SJVN,,ACME Solar Wins 450 MW Peak Power Project Under SJVN FDRE-IV Tender at ₹6.75/unit Tariff - SolarQuarter,Solar,450.0,450.0,,,,,,,2025-11-11,,,,2027-11-11,Unknown,Derived: 24 months from award (Solar),Derived from award date,,SJVN,,,,1,Pre-COD,Tender · news-derived record,FY26+,Award date,https://news.google.com/rss/articles/CBMizgFBVV95cUxOVlZTclZNOUJwZWZBeE5rcDJqU1RZbmJkLXA1OXFEOU5JbFhKN2s5Tnptd3ZRVDVoM2pHN1JHLTJCOGtrR0psZjNTOFJTVlV3aUdnM09Bd0FpOE5vUUJPaVI1TGJpV0w5NjRPSDVjTGFFYWEweUlvRG9qQkpfZGUyODB4dVZ3YW1RaWlqOTZCV0JsYS1fY1pnN3V6RFAzZEtxTGtJRjZKUUVydXFrdnJFUlUzdHZfU2FPY3QwbldvZkFtVWdqUk56bjd6M1JyQQ?oc=5,https://news.google.com/rss/articles/CBMizgFBVV95cUxOVlZTclZNOUJwZWZBeE5rcDJqU1RZbmJkLXA1OXFEOU5JbFhKN2s5Tnptd3ZRVDVoM2pHN1JHLTJCOGtrR0psZjNTOFJTVlV3aUdnM09Bd0FpOE5vUUJPaVI1TGJpV0w5NjRPSDVjTGFFYWEweUlvRG9qQkpfZGUyODB4dVZ3YW1RaWlqOTZCV0JsYS1fY1pnN3V6RFAzZEtxTGtJRjZKUUVydXFrdnJFUlUzdHZfU2FPY3QwbldvZkFtVWdqUk56bjd6M1JyQQ?oc=5,Industry publication,ACME Solar Wins 450 MW Peak Power Project Under SJVN FDRE-IV Tender at ₹6.75/unit Tariff - SolarQuarter,Press report - verify,D,Fresh,2026-09-07,2026-09-12,,,,T-12b2fcf58c41,T-12b2fcf58c41-01
ACME Solar,Awarded,SJVN Green Energy,,"ACME Solar bags 400 MW firm, dispatchable renewable project from SJVN - Business Standard",Solar,,400.0,,,,,,,2025-11-11,,,,2027-11-11,Unknown,Derived: 24 months from award (Solar),Derived from award date,,SJVN Green Energy,,ACME Solar; renew,,2,Pre-COD,Tender · news-derived record,FY26+,Award date,https://news.google.com/rss/articles/CBMi0wFBVV95cUxPSXFKLURtVWtyNU9mV3NnNnQwU2RiX3g2WlJqY2dablRuaFZkT2o3R244TjlqNnJiTF95cm1zbXVwY2dGMjN5Wmd4ZHdNZW93VjU5MVFtU1BoY3kzNTBGWnF0UVU0eU5HSjZtUDZvV0Y2dWFPYWtJVGEyWnNjZ0daRDR2cEpVNlJVdHM4UkJvMDhScDB0VmdhS01YQ2lGX2ZIQ2tneEY4ek5zbWxRT19LZlhXU280d0RKdU9uUTVqMEtLZmJrTG41Y25TU0hPZVAzRzJR0gHYAUFVX3lxTE9FX1JSZkx0c3FQbkdQdmZ5cl9yVHNOd2p2R09BczdqWjhoZ1o3STE3RTZqUDktRVN3TjlnWHJpUDItUk40cGQwbHJTLUQ0LUtVNjY2bEdJSDNqZ0VMc0xUbm9uRUdfZHlEdG9PZVdjUHZ4cnZWSkJxMkczaUlwSmRFSjZJdG5aN01fQWZhMjltYmNwTl8tS3g4MHdYbVA1bFFfd0ZfVXppYUFjVUxONGgwVFNoUWNRcmNoSy10RHluVHNZcy12eHUwbW5xY2dRV0ZmbVFkQUx3YQ?oc=5,https://news.google.com/rss/articles/CBMi0wFBVV95cUxPSXFKLURtVWtyNU9mV3NnNnQwU2RiX3g2WlJqY2dablRuaFZkT2o3R244TjlqNnJiTF95cm1zbXVwY2dGMjN5Wmd4ZHdNZW93VjU5MVFtU1BoY3kzNTBGWnF0UVU0eU5HSjZtUDZvV0Y2dWFPYWtJVGEyWnNjZ0daRDR2cEpVNlJVdHM4UkJvMDhScDB0VmdhS01YQ2lGX2ZIQ2tneEY4ek5zbWxRT19LZlhXU280d0RKdU9uUTVqMEtLZmJrTG41Y25TU0hPZVAzRzJR0gHYAUFVX3lxTE9FX1JSZkx0c3FQbkdQdmZ5cl9yVHNOd2p2R09BczdqWjhoZ1o3STE3RTZqUDktRVN3TjlnWHJpUDItUk40cGQwbHJTLUQ0LUtVNjY2bEdJSDNqZ0VMc0xUbm9uRUdfZHlEdG9PZVdjUHZ4cnZWSkJxMkczaUlwSmRFSjZJdG5aN01fQWZhMjltYmNwTl8tS3g4MHdYbVA1bFFfd0ZfVXppYUFjVUxONGgwVFNoUWNRcmNoSy10RHluVHNZcy12eHUwbW5xY2dRV0ZmbVFkQUx3YQ?oc=5,Industry publication,"ACME Solar bags 400 MW firm, dispatchable renewable project from SJVN - Business Standard",Press report - verify,D,Fresh,,2026-09-12,,,,T-d287d11834a0,T-d287d11834a0-01
renew,Awarded,SJVN Green Energy,,"ACME Solar bags 400 MW firm, dispatchable renewable project from SJVN - Business Standard",Solar,,400.0,,,,,,,2025-11-11,,,,2027-11-11,Unknown,Derived: 24 months from award (Solar),Derived from award date,,SJVN Green Energy,,ACME Solar; renew,,2,Pre-COD,Tender · news-derived record,FY26+,Award date,https://news.google.com/rss/articles/CBMi0wFBVV95cUxPSXFKLURtVWtyNU9mV3NnNnQwU2RiX3g2WlJqY2dablRuaFZkT2o3R244TjlqNnJiTF95cm1zbXVwY2dGMjN5Wmd4ZHdNZW93VjU5MVFtU1BoY3kzNTBGWnF0UVU0eU5HSjZtUDZvV0Y2dWFPYWtJVGEyWnNjZ0daRDR2cEpVNlJVdHM4UkJvMDhScDB0VmdhS01YQ2lGX2ZIQ2tneEY4ek5zbWxRT19LZlhXU280d0RKdU9uUTVqMEtLZmJrTG41Y25TU0hPZVAzRzJR0gHYAUFVX3lxTE9FX1JSZkx0c3FQbkdQdmZ5cl9yVHNOd2p2R09BczdqWjhoZ1o3STE3RTZqUDktRVN3TjlnWHJpUDItUk40cGQwbHJTLUQ0LUtVNjY2bEdJSDNqZ0VMc0xUbm9uRUdfZHlEdG9PZVdjUHZ4cnZWSkJxMkczaUlwSmRFSjZJdG5aN01fQWZhMjltYmNwTl8tS3g4MHdYbVA1bFFfd0ZfVXppYUFjVUxONGgwVFNoUWNRcmNoSy10RHluVHNZcy12eHUwbW5xY2dRV0ZmbVFkQUx3YQ?oc=5,https://news.google.com/rss/articles/CBMi0wFBVV95cUxPSXFKLURtVWtyNU9mV3NnNnQwU2RiX3g2WlJqY2dablRuaFZkT2o3R244TjlqNnJiTF95cm1zbXVwY2dGMjN5Wmd4ZHdNZW93VjU5MVFtU1BoY3kzNTBGWnF0UVU0eU5HSjZtUDZvV0Y2dWFPYWtJVGEyWnNjZ0daRDR2cEpVNlJVdHM4UkJvMDhScDB0VmdhS01YQ2lGX2ZIQ2tneEY4ek5zbWxRT19LZlhXU280d0RKdU9uUTVqMEtLZmJrTG41Y25TU0hPZVAzRzJR0gHYAUFVX3lxTE9FX1JSZkx0c3FQbkdQdmZ5cl9yVHNOd2p2R09BczdqWjhoZ1o3STE3RTZqUDktRVN3TjlnWHJpUDItUk40cGQwbHJTLUQ0LUtVNjY2bEdJSDNqZ0VMc0xUbm9uRUdfZHlEdG9PZVdjUHZ4cnZWSkJxMkczaUlwSmRFSjZJdG5aN01fQWZhMjltYmNwTl8tS3g4MHdYbVA1bFFfd0ZfVXppYUFjVUxONGgwVFNoUWNRcmNoSy10RHluVHNZcy12eHUwbW5xY2dRV0ZmbVFkQUx3YQ?oc=5,Industry publication,"ACME Solar bags 400 MW firm, dispatchable renewable project from SJVN - Business Standard",Press report - verify,D,Fresh,,2026-09-12,,,,T-d287d11834a0,T-d287d11834a0-02
Sembcorp,Awarded,SJVN,,Sembcorp Wins 150 MW FDRE Project from SJVN - Energetica India Magazine,Unclassified,150.0,150.0,,,,,,,2025-11-11,,,,2027-11-11,Unknown,Derived: 24 months from award (default),Derived from award date,,SJVN,,,,1,Pre-COD,Tender · news-derived record,FY26+,Award date,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPcjNkMWdPTGgwRi05TnF3UmU4ZVQ2blZuRHFVWkRQUDVqTkJwWDExTHlBVzhvOExMa1FQX1V4NUJlZzdTUEc2dmFDZ2FHQmFIeTZaTkJBMkY0ZTFZOWRBT2tlTi1lalBIS05TNFZ4RTdCVDRQclpzOFpETlFhdW1uNzNtU1pNT3NH?oc=5,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPcjNkMWdPTGgwRi05TnF3UmU4ZVQ2blZuRHFVWkRQUDVqTkJwWDExTHlBVzhvOExMa1FQX1V4NUJlZzdTUEc2dmFDZ2FHQmFIeTZaTkJBMkY0ZTFZOWRBT2tlTi1lalBIS05TNFZ4RTdCVDRQclpzOFpETlFhdW1uNzNtU1pNT3NH?oc=5,Industry publication,Sembcorp Wins 150 MW FDRE Project from SJVN - Energetica India Magazine,Press report - verify,D,Fresh,,2026-09-12,,,,T-01025727d20d,T-01025727d20d-01
Sembcorp,Awarded,SJVN,,Sembcorp secures 150 MW firm renewable project from SJVN - ET EnergyWorld,Unclassified,,150.0,,,,,,,2025-11-11,,,,2027-11-11,Unknown,Derived: 24 months from award (default),Derived from award date,,SJVN,,Sembcorp; renew,,2,Pre-COD,Tender · news-derived record,FY26+,Award date,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOVGxhWWFJUU9oSmJjMHU3eVdaQl9jMEpWWUxHRHdwbS03amRUc3QyMURkcUFobjNIWW13VG1mWnhuam9PeUl2TVJMU080V0pKc2x2S0ZNODJDaUNmazgxOWItdUgtaENvc3NmbVZXUlpaa2xFRHJqa01CbnlGYTBBYnpkX3J0NE42OUtoWU9oeGdDRGRFbS0tU3hCeGE1WTN0YjV4OVRSLWM1RVhkMktBN2puclV6c1FaN1FPSFRjTDdkd3fSAcgBQVVfeXFMUHlFLXg0cUtiV2Y4QmlQdFN4dlkxdkNoS0JTeEtwUm13SkdFZGZGZV9HaklzWDNiLTAtVUEyak52cWRiVWJ4Q0FPUDYzbl9xQk05d2NCQV94S0tPaG1KZkU3d1VEcFk0bVBnaC1lZXZ3WVZyQ0d2aEF6YU5xNUN1VmhtTUVkdllDMWJzVkd1cF9TZUN0cTBJb3VTZ1dVLWhjOFN3VDZVaURwb2dVM2NJcnZKT0tvSDRVZ1dPMlhjMDFpLXhhTTF5T1A?oc=5,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOVGxhWWFJUU9oSmJjMHU3eVdaQl9jMEpWWUxHRHdwbS03amRUc3QyMURkcUFobjNIWW13VG1mWnhuam9PeUl2TVJMU080V0pKc2x2S0ZNODJDaUNmazgxOWItdUgtaENvc3NmbVZXUlpaa2xFRHJqa01CbnlGYTBBYnpkX3J0NE42OUtoWU9oeGdDRGRFbS0tU3hCeGE1WTN0YjV4OVRSLWM1RVhkMktBN2puclV6c1FaN1FPSFRjTDdkd3fSAcgBQVVfeXFMUHlFLXg0cUtiV2Y4QmlQdFN4dlkxdkNoS0JTeEtwUm13SkdFZGZGZV9HaklzWDNiLTAtVUEyak52cWRiVWJ4Q0FPUDYzbl9xQk05d2NCQV94S0tPaG1KZkU3d1VEcFk0bVBnaC1lZXZ3WVZyQ0d2aEF6YU5xNUN1VmhtTUVkdllDMWJzVkd1cF9TZUN0cTBJb3VTZ1dVLWhjOFN3VDZVaURwb2dVM2NJcnZKT0tvSDRVZ1dPMlhjMDFpLXhhTTF5T1A?oc=5,Industry publication,Sembcorp secures 150 MW firm renewable project from SJVN - ET EnergyWorld,Press report - verify,D,Fresh,,2026-09-12,,,,T-2d18ce3f4793,T-2d18ce3f4793-01
renew,Awarded,SJVN,,Sembcorp secures 150 MW firm renewable project from SJVN - ET EnergyWorld,Unclassified,,150.0,,,,,,,2025-11-11,,,,2027-11-11,Unknown,Derived: 24 months from award (default),Derived from award date,,SJVN,,Sembcorp; renew,,2,Pre-COD,Tender · news-derived record,FY26+,Award date,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOVGxhWWFJUU9oSmJjMHU3eVdaQl9jMEpWWUxHRHdwbS03amRUc3QyMURkcUFobjNIWW13VG1mWnhuam9PeUl2TVJMU080V0pKc2x2S0ZNODJDaUNmazgxOWItdUgtaENvc3NmbVZXUlpaa2xFRHJqa01CbnlGYTBBYnpkX3J0NE42OUtoWU9oeGdDRGRFbS0tU3hCeGE1WTN0YjV4OVRSLWM1RVhkMktBN2puclV6c1FaN1FPSFRjTDdkd3fSAcgBQVVfeXFMUHlFLXg0cUtiV2Y4QmlQdFN4dlkxdkNoS0JTeEtwUm13SkdFZGZGZV9HaklzWDNiLTAtVUEyak52cWRiVWJ4Q0FPUDYzbl9xQk05d2NCQV94S0tPaG1KZkU3d1VEcFk0bVBnaC1lZXZ3WVZyQ0d2aEF6YU5xNUN1VmhtTUVkdllDMWJzVkd1cF9TZUN0cTBJb3VTZ1dVLWhjOFN3VDZVaURwb2dVM2NJcnZKT0tvSDRVZ1dPMlhjMDFpLXhhTTF5T1A?oc=5,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOVGxhWWFJUU9oSmJjMHU3eVdaQl9jMEpWWUxHRHdwbS03amRUc3QyMURkcUFobjNIWW13VG1mWnhuam9PeUl2TVJMU080V0pKc2x2S0ZNODJDaUNmazgxOWItdUgtaENvc3NmbVZXUlpaa2xFRHJqa01CbnlGYTBBYnpkX3J0NE42OUtoWU9oeGdDRGRFbS0tU3hCeGE1WTN0YjV4OVRSLWM1RVhkMktBN2puclV6c1FaN1FPSFRjTDdkd3fSAcgBQVVfeXFMUHlFLXg0cUtiV2Y4QmlQdFN4dlkxdkNoS0JTeEtwUm13SkdFZGZGZV9HaklzWDNiLTAtVUEyak52cWRiVWJ4Q0FPUDYzbl9xQk05d2NCQV94S0tPaG1KZkU3d1VEcFk0bVBnaC1lZXZ3WVZyQ0d2aEF6YU5xNUN1VmhtTUVkdllDMWJzVkd1cF9TZUN0cTBJb3VTZ1dVLWhjOFN3VDZVaURwb2dVM2NJcnZKT0tvSDRVZ1dPMlhjMDFpLXhhTTF5T1A?oc=5,Industry publication,Sembcorp secures 150 MW firm renewable project from SJVN - ET EnergyWorld,Press report - verify,D,Fresh,,2026-09-12,,,,T-2d18ce3f4793,T-2d18ce3f4793-02
SAEL,Awarded,SECI,,"Purvah, SAEL Among Winners of SECI’s 2 GW Solar, 4 GWh Energy Storage Auction - Mercomindia.com",Solar + Storage,2000.0,2000.0,,,,,,,2025-11-08,,,,2027-11-08,Unknown,Derived: 24 months from award (Solar + Storage),Derived from award date,,SECI,,,,1,Pre-COD,Tender · news-derived record,FY26+,Award date,https://news.google.com/rss/articles/CBMinwFBVV95cUxNa093ZGg5dFlMSkNKTVZKV2ZfRzEwdkhNN25DVk9Nd2RIUzA5NlhQOVRucHhIbTMtZ2ZKV3ZLdDA2UURISjJDRjlqVDhkVF9iUnhLdjdvcmJJSGx4M0hHQ3gzQVU4QlhGSmh1WmItYUV3MFd5bWllSmhKS0o0UXc0dU16ei0tTXNsUnRLWExiUm9LZUxhMDZZNHdJU2lYNXM?oc=5,https://news.google.com/rss/articles/CBMinwFBVV95cUxNa093ZGg5dFlMSkNKTVZKV2ZfRzEwdkhNN25DVk9Nd2RIUzA5NlhQOVRucHhIbTMtZ2ZKV3ZLdDA2UURISjJDRjlqVDhkVF9iUnhLdjdvcmJJSGx4M0hHQ3gzQVU4QlhGSmh1WmItYUV3MFd5bWllSmhKS0o0UXc0dU16ei0tTXNsUnRLWExiUm9LZUxhMDZZNHdJU2lYNXM?oc=5,Industry publication,"Purvah, SAEL Among Winners of SECI’s 2 GW Solar, 4 GWh Energy Storage Auction - Mercomindia.com",Press report - verify,D,Fresh,,2026-09-12,,,,T-fbcb1c127eb4,T-fbcb1c127eb4-01
