Reason,Severity,TenderKey,Authority,Tender Title,Technology,Capacity MW,What to do,Source URL,Award URL
WINNER_UNVERIFIED,HIGH,T-fc60669753ff,MPPMCL,"Adani Power bags 1,600 MW thermal project from MPPMCL; to invest Rs 21,000 cr - cfo.economictimes.indiatimes.com",Unclassified,1600.0,"open the Award URL, confirm the winner, then record it in manual_awards.csv",https://news.google.com/rss/articles/CBMi-AFBVV95cUxPZVo1YkROVGIzdmhTUEYyWS1EdkxmOVFJTmZ3NnRKczdyUHNQOXFqMlNzMWNWempZZ05vTFowVUdST1prQnpDVDhxck11WDRRUlhwT1ZxR25Vd01MMjhFdUVBS1ZaYktmRlJxMGQtbHNMbENDY0lTa3N0TnRsN2xwODF0bFprS1pOTHN0N1FvamU5Q09zaThkYW5MdWNBdThrWllMeVFZVDdHSERRNTJuN1J4WUk1aHh6dmpfaFVFTkFOTTRxTnNneW85RlgxejRZZ0t2Z0dMTFRzbVNTQ0t6M01aQTluN3l4SThjaWRsWGJHdW52RnBNWdIB_gFBVV95cUxNSEhlaEdMN0xRU2xxalM4OG5qMmhpc1lTdU10ZUR0VjI0U1ZDM2JOQ0xOWWNiZFZHNnFRSDVfSE1NTkR5OEJsU3lXdGhMMDc3ekhKLTY4YnR0aGUzenNkNFFLbG5TQmFlejdjSVJLZGJiUE5wNFdZVUpRcGNCeG9PWktCT0d2UTIzV1o1TG9YcU1KYk5seXNUQ1VuNkFWNHFVTGwzc01KT19IRHBCNFlKeVhvWUJvb1I5enUzaDFiaFhITEJqRElJZ2xpdnItaW5idVBKbnpsVlJBbDA5WnIzTm1FZ0Ruc3c2Vmd2WUowanBpOWU3SXIyTnJfMkk1dw?oc=5,https://news.google.com/rss/articles/CBMi-AFBVV95cUxPZVo1YkROVGIzdmhTUEYyWS1EdkxmOVFJTmZ3NnRKczdyUHNQOXFqMlNzMWNWempZZ05vTFowVUdST1prQnpDVDhxck11WDRRUlhwT1ZxR25Vd01MMjhFdUVBS1ZaYktmRlJxMGQtbHNMbENDY0lTa3N0TnRsN2xwODF0bFprS1pOTHN0N1FvamU5Q09zaThkYW5MdWNBdThrWllMeVFZVDdHSERRNTJuN1J4WUk1aHh6dmpfaFVFTkFOTTRxTnNneW85RlgxejRZZ0t2Z0dMTFRzbVNTQ0t6M01aQTluN3l4SThjaWRsWGJHdW52RnBNWdIB_gFBVV95cUxNSEhlaEdMN0xRU2xxalM4OG5qMmhpc1lTdU10ZUR0VjI0U1ZDM2JOQ0xOWWNiZFZHNnFRSDVfSE1NTkR5OEJsU3lXdGhMMDc3ekhKLTY4YnR0aGUzenNkNFFLbG5TQmFlejdjSVJLZGJiUE5wNFdZVUpRcGNCeG9PWktCT0d2UTIzV1o1TG9YcU1KYk5seXNUQ1VuNkFWNHFVTGwzc01KT19IRHBCNFlKeVhvWUJvb1I5enUzaDFiaFhITEJqRElJZ2xpdnItaW5idVBKbnpsVlJBbDA5WnIzTm1FZ0Ruc3c2Vmd2WUowanBpOWU3SXIyTnJfMkk1dw?oc=5
WINNER_UNVERIFIED,HIGH,T-6697f371e816,MSEDCL,Adani Power bags 1600 MW power supply contract from MSEDCL - energy.economictimes.indiatimes.com,Unclassified,1600.0,"open the Award URL, confirm the winner, then record it in manual_awards.csv",https://news.google.com/rss/articles/CBMitwFBVV95cUxNY2w4ekJKU1BNRmE2YmM1UzZKUGxUbGl2azBuUUVqNkpNamRqSlpMQTdaSVgyX3RqbkxRMnZCVktHdFNwdk9ialpaMDBhNE9zb25fVHl6UmVPV2l5WnNNTVp5RHlqcjBjdVlMQVVRNmkyaWtqbkMxNHZaem9uWkNzMGtGUkEzWkpWdldvRkNKTDJudFJ3MmNaeUswbWNDLWJxT2lXcld6dGEtamRnREFuQ0c3LW9Wb3fSAbwBQVVfeXFMTkdPd2lCNjdnRGkzNUdub3lrMDBfTlp2Z193Smt2TWZGcGI5S1duZmw4U05iWWRFSk15U0VGVm1qYTJzeXgxZ0FzUmttYlBTUGgxY0RWbldkMGZJZVZ3N1Brc1N5Mi0zdzgyMXAyVWtxWktOWmJzRndjOEtYek90UG8ycnNMdDRWMmlNRW1laDBLTkNnRkFFLUptd08tVDAxTDNGTE1TZmpkS01ROVc5ZkUyTHlxY1BfTGZtNFk?oc=5,https://news.google.com/rss/articles/CBMitwFBVV95cUxNY2w4ekJKU1BNRmE2YmM1UzZKUGxUbGl2azBuUUVqNkpNamRqSlpMQTdaSVgyX3RqbkxRMnZCVktHdFNwdk9ialpaMDBhNE9zb25fVHl6UmVPV2l5WnNNTVp5RHlqcjBjdVlMQVVRNmkyaWtqbkMxNHZaem9uWkNzMGtGUkEzWkpWdldvRkNKTDJudFJ3MmNaeUswbWNDLWJxT2lXcld6dGEtamRnREFuQ0c3LW9Wb3fSAbwBQVVfeXFMTkdPd2lCNjdnRGkzNUdub3lrMDBfTlp2Z193Smt2TWZGcGI5S1duZmw4U05iWWRFSk15U0VGVm1qYTJzeXgxZ0FzUmttYlBTUGgxY0RWbldkMGZJZVZ3N1Brc1N5Mi0zdzgyMXAyVWtxWktOWmJzRndjOEtYek90UG8ycnNMdDRWMmlNRW1laDBLTkNnRkFFLUptd08tVDAxTDNGTE1TZmpkS01ROVc5ZkUyTHlxY1BfTGZtNFk?oc=5
WINNER_UNVERIFIED,HIGH,T-b5827573c02f,MSEDCL,"Adani Power Limited Wins 1,600 MW Supply Order From MSEDCL - sarkaritel.com",Unclassified,1600.0,"open the Award URL, confirm the winner, then record it in manual_awards.csv",https://news.google.com/rss/articles/CBMimAFBVV95cUxPNHZQNXpCaTVRWUNzeDJKRS1rUkxoQzRoQjc1SXNneWlqU0JQU1dWQzUxdTFMYzlLeTFxZXdFS2hYTHBVMEpSN3Z4VkE3bm1YQVZpSjNSTUQtdG5QRVd0djBTNFh2R1A4NjNjMDREQnp0THA5ZEllX2lnWldzaWplekVhd3ZqTkZQcWwzcEFNZ1I3YWhvY1JuaA?oc=5,https://news.google.com/rss/articles/CBMimAFBVV95cUxPNHZQNXpCaTVRWUNzeDJKRS1rUkxoQzRoQjc1SXNneWlqU0JQU1dWQzUxdTFMYzlLeTFxZXdFS2hYTHBVMEpSN3Z4VkE3bm1YQVZpSjNSTUQtdG5QRVd0djBTNFh2R1A4NjNjMDREQnp0THA5ZEllX2lnWldzaWplekVhd3ZqTkZQcWwzcEFNZ1I3YWhvY1JuaA?oc=5
WINNER_UNVERIFIED,HIGH,T-0d0321969a77,MSEDCL,"Adani Power shares jumps 5% after MSEDCL awards 1,600 MW long-term supply contract - The Economic Times",Unclassified,1600.0,"open the Award URL, confirm the winner, then record it in manual_awards.csv",https://news.google.com/rss/articles/CBMi6gFBVV95cUxOLW1uVVNBRDJCSkhSV2hUbVc0ajMxZWV2QjV2Z3o2YW5TeFI0UXUxclREeWgyODg2c1VBMkQwemV5ZHNCWksxZTBGZFY2NzVxdVBNRHlaNWJMNHphY1lRRHE5ZGVEZktUWjRKSXJvLTRET1RnREtqaFNqdUxxWlZ1YndiX0hvVVJ2TWY3NkZvMVhGWmtXWHpIRGk4YlJWMmhlWk1qZVVRM3BjeDh0TGtvemY0aWd4V0RsRWJOTFpzNWR5OTYyVF9mbEpEYTNjVDYzQWFDUENHNm5jZmtnalRERW96VkRqRUcyR0HSAe8BQVVfeXFMT2NXamVXNXhyUkx4OUtOaTBhM2tON05qRmxoakNTU24wTVlUZVdYaGVWTzhoamlSazc0Z0lJUnhvX2J0QzRYZ0pLam1BaTJTN0JIekF4WVlFLWMyUzBVLVFncUtBNW9JQ1Z4OTk3SjlFNTlkUWdhU1hKcjJ1cFlkeTlnMjREZ18wdmVHRl9aR3FaLXJhU2tULVdKOHdsU3pqX2lxQnZxRVBWN2ZNbUJ1Ymp2Z016X3FEV0NzN3ViUURxSjBneWEyZGp4Um4tVGRWZE1ILUpQXzJJQU8xZ0xYblQ2ckl2SXVPOC1sYm9HMlU?oc=5,https://news.google.com/rss/articles/CBMi6gFBVV95cUxOLW1uVVNBRDJCSkhSV2hUbVc0ajMxZWV2QjV2Z3o2YW5TeFI0UXUxclREeWgyODg2c1VBMkQwemV5ZHNCWksxZTBGZFY2NzVxdVBNRHlaNWJMNHphY1lRRHE5ZGVEZktUWjRKSXJvLTRET1RnREtqaFNqdUxxWlZ1YndiX0hvVVJ2TWY3NkZvMVhGWmtXWHpIRGk4YlJWMmhlWk1qZVVRM3BjeDh0TGtvemY0aWd4V0RsRWJOTFpzNWR5OTYyVF9mbEpEYTNjVDYzQWFDUENHNm5jZmtnalRERW96VkRqRUcyR0HSAe8BQVVfeXFMT2NXamVXNXhyUkx4OUtOaTBhM2tON05qRmxoakNTU24wTVlUZVdYaGVWTzhoamlSazc0Z0lJUnhvX2J0QzRYZ0pLam1BaTJTN0JIekF4WVlFLWMyUzBVLVFncUtBNW9JQ1Z4OTk3SjlFNTlkUWdhU1hKcjJ1cFlkeTlnMjREZ18wdmVHRl9aR3FaLXJhU2tULVdKOHdsU3pqX2lxQnZxRVBWN2ZNbUJ1Ymp2Z016X3FEV0NzN3ViUURxSjBneWEyZGp4Um4tVGRWZE1ILUpQXzJJQU8xZ0xYblQ2ckl2SXVPOC1sYm9HMlU?oc=5
WINNER_UNVERIFIED,HIGH,T-1794aa33ca43,MSEDCL,"Adani Power: Company Secures LOA From MSEDCL For 1,600 MW Long-Term Power Agreement - scanx.trade",Unclassified,1600.0,"open the Award URL, confirm the winner, then record it in manual_awards.csv",https://news.google.com/rss/articles/CBMiyAFBVV95cUxQWm9ydnhLbkZQb1BVZDB0MmRwTXpJOVo2MlMyTmJyUlU5UG9MQmpNWWZnOEtVRzc5bGRmMjFVdlZBZHBGRzhpNHVndVl1ZVJoLTV2V0QxcXFfbUpEZXl2aFM3VmlFREg5ajZrVDc0ZC1tNnZMaVFDVTdxYTZ0d0tpR0hYRDZDSXR5ZERqOEJPQl80YW1tRS0xeVlPTEV1eTItMlRPdDFKWXNtOFgtOUhOWmpKRVRFb01xY2JSNGpZT21mcHhabnZaNg?oc=5,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQWm9ydnhLbkZQb1BVZDB0MmRwTXpJOVo2MlMyTmJyUlU5UG9MQmpNWWZnOEtVRzc5bGRmMjFVdlZBZHBGRzhpNHVndVl1ZVJoLTV2V0QxcXFfbUpEZXl2aFM3VmlFREg5ajZrVDc0ZC1tNnZMaVFDVTdxYTZ0d0tpR0hYRDZDSXR5ZERqOEJPQl80YW1tRS0xeVlPTEV1eTItMlRPdDFKWXNtOFgtOUhOWmpKRVRFb01xY2JSNGpZT21mcHhabnZaNg?oc=5
WINNER_UNKNOWN,HIGH,T-0a102dcfeb9f,NTPC,SELECTION OF SOLAR POWER DEVELOPERS FOR SETTING UP OF 1500 MW ISTS-CONNECTED SOLAR POWER PROJECTS ANYWHERE IN INDIA (NTP,Solar,1500.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/25952,
WINNER_UNKNOWN,HIGH,T-afafd16a6da5,NTPC,SELECTION OF HYBRID POWER DEVELOPERS FOR SETTING UP OF 1500 MW ISTS-CONNECTED WIND-SOLAR HYBRID POWER PROJECTS ANYWHERE ,Wind-Solar Hybrid,1500.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/25938,
WINNER_UNKNOWN,HIGH,T-1330c48c9b2f,NTPC,SELECTION OF SOLAR POWER GENERATORS FOR SETTING UP OF 1500 MW ISTS-CONNECTED SOLAR POWER PROJECTS ANYWHERE IN INDIA(NTPC,Solar,1500.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/26452,
WINNER_UNKNOWN,HIGH,T-ac5ac31d3f4f,NTPC,SELECTION OF WIND POWER DEVELOPERS FOR SETTING UP OF 1500 MW ISTSCONNECTED WIND POWER PROJECTS ANYWHERE IN INDIA(NTPC-TR,Wind,1500.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/26152,
WINNER_UNKNOWN,HIGH,T-c7c7b122a6a3,NTPC,SELECTION OF HYBRID POWER GENERATORS FOR SUPPLY OF 1500 MW POWER FROM ISTS-CONNECTED WIND-SOLAR HYBRID POWER PROJECTS AN,Wind-Solar Hybrid,1500.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/26449,
WINNER_UNKNOWN,HIGH,T-8036e1e1c232,SECI,RfS for Selection of Solar Power Developers for Setting up of 1500 MW ISTS-connected Solar PV Power Projects in India un,Solar,1500.0,material tender closed with no winner found; search the agency site,https://www.seci.co.in/tender-details/YWN-,
WINNER_UNKNOWN,HIGH,8036e1e1c232,SECI,RfS for Selection of Solar Power Developers for Setting up of 1500 MW ISTS-connected Solar PV Power Projects in India un,Solar,1500.0,material tender closed with no winner found; search the agency site,https://www.seci.co.in/tender-details/YWN-,
WINNER_UNKNOWN,HIGH,T-42885d78a817,SECI,RfS for 1500 MW Firm and Dispatchable Power from ISTS-connected Renewable Energy (RE) Power Projects (SECI-FDRE-II),Round-the-Clock / CfD / Trading,1500.0,material tender closed with no winner found; search the agency site,https://www.seci.co.in/tender-details/YWJ2,
WINNER_UNKNOWN,HIGH,42885d78a817,SECI,RfS for 1500 MW Firm and Dispatchable Power from ISTS-connected Renewable Energy (RE) Power Projects (SECI-FDRE-II),Unclassified,1500.0,material tender closed with no winner found; search the agency site,https://www.seci.co.in/tender-details/YWJ2,
WINNER_UNKNOWN,HIGH,T-9627843c703f,NTPC,SELECTION OF SOLAR POWER GENERATORS FOR SETTING UP OF 1500 MW ISTS-CONNECTED SOLAR POWER PROJECTS ANYWHERE IN INDIA (NTP,Solar,1500.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/26724,
WINNER_UNKNOWN,HIGH,T-d575a36d1704,SECI,RfS for Setting up of 1500 MW ISTS-Connected Solar PV Power Projects in India (SECI-ISTS-XIV),Solar,1500.0,material tender closed with no winner found; search the agency site,https://www.seci.co.in/tender-details/YWB2,
WINNER_UNKNOWN,HIGH,d575a36d1704,SECI,RfS for Setting up of 1500 MW ISTS-Connected Solar PV Power Projects in India (SECI-ISTS-XIV),Solar,1500.0,material tender closed with no winner found; search the agency site,https://www.seci.co.in/tender-details/YWB2,
WINNER_UNKNOWN,HIGH,T-37d9ee64b67f,NTPC,Selection of Developers for ISTS Connected Energy Storage Solutions of 9000MWH with 1500MW (Min) Capacity (Anywhere in I,Unclassified,1500.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/25560,
WINNER_UNKNOWN,HIGH,T-96bc8ea65069,NTPC,"SUPPLY OF SOLAR PV MODULES FOR 1500MW SOLAR PV PROJECTS AT RVUNL SOLAR PARK IN BIKANER, RAJASTHAN.",Solar,1500.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/28894,
WINNER_UNKNOWN,HIGH,T-2b32a0fbd349,SECI,RfS for Setting up of 1500 MW/12000 MWh Pumped Storage Plants in India (PSP-I),Pumped Storage,1500.0,material tender closed with no winner found; search the agency site,https://www.seci.co.in/tender-details/YmF3,https://news.google.com/rss/articles/CBMimAFBVV95cUxOeUlBTVlfeUNCTVF6WGM2U3lrdWFyYXhCRXNRcE1POVc5WVoyZUZFVUF4SXlwc09ZbExtQXByUGNrQ0NSZWphUlpwVTlXY0sxZEdqWkgwUlZLU0pPNEFvV2Q0WkZnRVRrVTRIS1lKVHJ2eUViVjVkMGJ3MkJHbERZUzNKeE9uNXdQZ3BJZ2xiLUl4VXRuUGNidA?oc=5
WINNER_UNKNOWN,HIGH,2b32a0fbd349,SECI,RfS for Setting up of 1500 MW/12000 MWh Pumped Storage Plants in India (PSP-I),Pumped Storage,1500.0,material tender closed with no winner found; search the agency site,https://www.seci.co.in/tender-details/YmF3,https://news.google.com/rss/articles/CBMimAFBVV95cUxOeUlBTVlfeUNCTVF6WGM2U3lrdWFyYXhCRXNRcE1POVc5WVoyZUZFVUF4SXlwc09ZbExtQXByUGNrQ0NSZWphUlpwVTlXY0sxZEdqWkgwUlZLU0pPNEFvV2Q0WkZnRVRrVTRIS1lKVHJ2eUViVjVkMGJ3MkJHbERZUzNKeE9uNXdQZ3BJZ2xiLUl4VXRuUGNidA?oc=5
WINNER_UNKNOWN,HIGH,T-7bd77556d47f,SECI,RfS for assured Peak Supply of 6000 MWh (1500 MW x 4 Hrs.) from ISTS-Connected RE Projects (SECI-FDRE-IX),Round-the-Clock / CfD / Trading,1500.0,material tender closed with no winner found; search the agency site,https://www.seci.co.in/tender-details/Ymd_,
WINNER_UNKNOWN,HIGH,7bd77556d47f,SECI,RfS for assured Peak Supply of 6000 MWh (1500 MW x 4 Hrs.) from ISTS-Connected RE Projects (SECI-FDRE-IX),Round-the-Clock / CfD / Trading,1500.0,material tender closed with no winner found; search the agency site,https://www.seci.co.in/tender-details/Ymd_,
WINNER_UNVERIFIED,HIGH,T-8dbc8a713349,SECI,"Greenko, Torrent & Tata Power Wins SECI 1500 MW/12000 MWh Pumped Storage Tender in India - Saur Energy",Pumped Storage,1500.0,"open the Award URL, confirm the winner, then record it in manual_awards.csv",https://news.google.com/rss/articles/CBMi0wFBVV95cUxNcUFUdkw3Vm5vYUd3d1N3Q1FMZ3M3eDZRRHJGNzEwNExtaHdJLWRXVndXN1V2Ukc4d3hUbEtoT0RqUmpRRWVqbXM0REtHcTlsM29xekcxTWtnWVpXMnFIZmNXLTlnVTZ0WGRLYVNiOWtLYWZidHU1Y0U4ZnpXSkQtU0thZG9IelVKd01TU0c2WUdRNlZQMmJSUnN3aFhmemtVWUhlRHozWUFlZERMVlFhVXJpaVhWaWpkb2NuVURBZzhTRWU0S3puWFNyc2xpalRCc0pJ?oc=5,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNcUFUdkw3Vm5vYUd3d1N3Q1FMZ3M3eDZRRHJGNzEwNExtaHdJLWRXVndXN1V2Ukc4d3hUbEtoT0RqUmpRRWVqbXM0REtHcTlsM29xekcxTWtnWVpXMnFIZmNXLTlnVTZ0WGRLYVNiOWtLYWZidHU1Y0U4ZnpXSkQtU0thZG9IelVKd01TU0c2WUdRNlZQMmJSUnN3aFhmemtVWUhlRHozWUFlZERMVlFhVXJpaVhWaWpkb2NuVURBZzhTRWU0S3puWFNyc2xpalRCc0pJ?oc=5
WINNER_UNVERIFIED,HIGH,T-a46787d19976,SJVN,"Reliance, Sembcorp, BluPine, and ACME Win SJVN’s 1.5 GW FDRE Auction - Energetica India Magazine",Unclassified,1500.0,"open the Award URL, confirm the winner, then record it in manual_awards.csv",https://news.google.com/rss/articles/CBMiowFBVV95cUxQanVOemVxR1ZQMGZXRm9aLUVqdEdpTWlOamxsRE5CZGZsZjdjdEhtOHFkbkc4eFJQT2ZHNzZOcTFJQW1VSFNyS3FZaU5YOHBuYnVGTktIck1rZ2M5Ri1WR3F4NkVkVlRDVlR1WnVlbTlpblU5S0xIMUtLT05CUC1wQ3dnMGRlNXFGdXA4bFBiVXp6cnEzLWRfb01CM29HcXVza0Vv?oc=5,https://news.google.com/rss/articles/CBMiowFBVV95cUxQanVOemVxR1ZQMGZXRm9aLUVqdEdpTWlOamxsRE5CZGZsZjdjdEhtOHFkbkc4eFJQT2ZHNzZOcTFJQW1VSFNyS3FZaU5YOHBuYnVGTktIck1rZ2M5Ri1WR3F4NkVkVlRDVlR1WnVlbTlpblU5S0xIMUtLT05CUC1wQ3dnMGRlNXFGdXA4bFBiVXp6cnEzLWRfb01CM29HcXVza0Vv?oc=5
WINNER_UNKNOWN,HIGH,T-313fb5a97db4,NTPC,BALANCE OF SYSTEM PACKAGE FOR DEVELOPMENT OF 1400 MW GRID CONNECTED SOLAR PV PROJECTS IN LALITPUR (2X300MW) AND CHITRAKO,Solar,1400.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/28083,
WINNER_UNKNOWN,HIGH,T-0e36a56162a2,SECI,RfS for Selection of Wind Power Developers for Setting up of 1350 MW ISTS-connected Wind Power Projects (SECI-Tranche-XV,Wind,1350.0,material tender closed with no winner found; search the agency site,https://www.seci.co.in/tender-details/YWN1,
WINNER_UNKNOWN,HIGH,0e36a56162a2,SECI,RfS for Selection of Wind Power Developers for Setting up of 1350 MW ISTS-connected Wind Power Projects (SECI-Tranche-XV,Wind,1350.0,material tender closed with no winner found; search the agency site,https://www.seci.co.in/tender-details/YWN1,
WINNER_UNVERIFIED,HIGH,T-2316ce5c96dc,SECI,"SECI Awards 1,344 MW Pumped Storage Capacity To Greenko, Tata Power, And Torrent After Competitive Auction - SolarQuarte",Pumped Storage,1344.0,"open the Award URL, confirm the winner, then record it in manual_awards.csv",https://news.google.com/rss/articles/CBMi1wFBVV95cUxNZ0xiWWJZOThVejBNbXZ2SF9PTnNHZGRuam9HdXJzTWlXTnB1bzNlQWY3Zmg2TUtyazEwTHNld25DMmtjTGNkNEhWbk9OeWl4NkowSXY4WmVjU1ZFM0RKVy16LWlhR0J3aGFqX0tRelhhMXNER1dFY3FCS2Y3el8xMThzRmRhTXJ5ak1aeHpzMGNnX2FkRk1hTTlWNy0zWnVDbTNYRmhXRUJ2MlZCOEV0ZVRyWEZCa3BpcjFPNDFuZ04yc2NubVZEd3lUR0R0QnIxRlYtMlA4cw?oc=5,https://news.google.com/rss/articles/CBMi1wFBVV95cUxNZ0xiWWJZOThVejBNbXZ2SF9PTnNHZGRuam9HdXJzTWlXTnB1bzNlQWY3Zmg2TUtyazEwTHNld25DMmtjTGNkNEhWbk9OeWl4NkowSXY4WmVjU1ZFM0RKVy16LWlhR0J3aGFqX0tRelhhMXNER1dFY3FCS2Y3el8xMThzRmRhTXJ5ak1aeHpzMGNnX2FkRk1hTTlWNy0zWnVDbTNYRmhXRUJ2MlZCOEV0ZVRyWEZCa3BpcjFPNDFuZ04yc2NubVZEd3lUR0R0QnIxRlYtMlA4cw?oc=5
WINNER_UNKNOWN,HIGH,T-9bfa3225b531,SECI,RfS for 1300 MW ISTS-connected Wind Power Projects in India (SECI-Tranche-XV),Wind,1300.0,material tender closed with no winner found; search the agency site,https://www.seci.co.in/tender-details/YWJ1,
WINNER_UNKNOWN,HIGH,9bfa3225b531,SECI,RfS for 1300 MW ISTS-connected Wind Power Projects in India (SECI-Tranche-XV),Wind,1300.0,material tender closed with no winner found; search the agency site,https://www.seci.co.in/tender-details/YWJ1,
WINNER_UNKNOWN,HIGH,T-f453c0443993,SECI,RfS for 1260 MW Firm and Dispatchable Power from ISTS-connected Renewable Energy (RE) Power Projects (SECI-FDRE-IV),Round-the-Clock / CfD / Trading,1260.0,material tender closed with no winner found; search the agency site,https://www.seci.co.in/tender-details/YWJy,
WINNER_UNKNOWN,HIGH,f453c0443993,SECI,RfS for 1260 MW Firm and Dispatchable Power from ISTS-connected Renewable Energy (RE) Power Projects (SECI-FDRE-IV),Unclassified,1260.0,material tender closed with no winner found; search the agency site,https://www.seci.co.in/tender-details/YWJy,
WINNER_UNKNOWN,HIGH,T-dd471025347e,NTPC,"BALANCE OF SYSTEM PACKAGE FOR 1255 MW SOLAR PV PROJECT(S) AT KHAVDA RE POWER PARK, RANN OF KUTCH, GUJARAT (3*315MW+1*310",Solar,1255.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/24537,
WINNER_UNKNOWN,HIGH,T-fa0955c0e46a,NTPC,SUPPLY OF SOLAR PV MODULES FOR 1255 MW Khavda Solar Project.,Solar,1255.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/26085,
WINNER_UNVERIFIED,HIGH,T-354bc7d40a8b,UPPCL,"Adani Green Energy Wins 1,250 MW Energy Storage Capacity from UPPCL - Adani",Unclassified,1250.0,"open the Award URL, confirm the winner, then record it in manual_awards.csv",https://news.google.com/rss/articles/CBMisgFBVV95cUxPX084OFFOZG5RanFWdThlbkdKWmxNT3FreTk0ZUc3NmRNaXJCS0U1T3BNUElJUGdDZTJsRENpQVlLRDVkTVpOQkhERzNza3QyT1dKTlZtdVdUMXlHY2VZb1ZjZWlwX1MxdjNHcDl0Z2o3TVJKbk9jTDg3a01CbHkyY3BZelZtbmtwdVphRy01Q2hVSFd3aTlxckZ5cGFPelpVOFhnVkFTaHdGSGphb1kyZWx3?oc=5,https://news.google.com/rss/articles/CBMisgFBVV95cUxPX084OFFOZG5RanFWdThlbkdKWmxNT3FreTk0ZUc3NmRNaXJCS0U1T3BNUElJUGdDZTJsRENpQVlLRDVkTVpOQkhERzNza3QyT1dKTlZtdVdUMXlHY2VZb1ZjZWlwX1MxdjNHcDl0Z2o3TVJKbk9jTDg3a01CbHkyY3BZelZtbmtwdVphRy01Q2hVSFd3aTlxckZ5cGFPelpVOFhnVkFTaHdGSGphb1kyZWx3?oc=5
WINNER_UNKNOWN,HIGH,T-6a5bc0145ac2,NTPC,INVITATION FOR BIDS (IFB) FOR SELECTION OF SOLAR POWER DEVELOPERS FOR 1200 MW GRID CONNECTED SOLAR PHOTO VOLTAIC PROJECT,Solar,1200.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/19741,
WINNER_UNKNOWN,HIGH,T-1e86f19373c0,NTPC,INVITATION FOR BIDS (IFB) FOR SELECTION OF SOLAR POWER DEVELOPERS FOR SETTING UP 1200 MW ISTS CONNECTED SOLAR PV POWER P,Solar,1200.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/20769,
WINNER_UNKNOWN,HIGH,T-95def88bd9bd,NTPC,INVITATION FOR BIDS (IFB) FOR SELECTION OF WIND POWER DEVELOPERS FOR SETTING UP 1200 MW ISTS- CONNECTED WIND POWER PROJE,Wind,1200.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/20808,
WINNER_UNKNOWN,HIGH,T-8df1f96ff222,NTPC,IFB FOR SELECTION OF SOLAR POWER DEVELOPERS FOR SETTING UP 1200 MW ISTS CONNECTED SOLAR PV POWER PROJECTS ANYWHERE IN IN,Solar,1200.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/21370,
WINNER_UNKNOWN,HIGH,T-566fd0283239,SECI,RfS for 1200 MW ISTS-connected Wind-Solar Hybrid Power Projects in India (Tranche-III),Wind-Solar Hybrid,1200.0,material tender closed with no winner found; search the agency site,https://www.seci.co.in/tender-details/YQ,
WINNER_UNKNOWN,HIGH,566fd0283239,SECI,RfS for 1200 MW ISTS-connected Wind-Solar Hybrid Power Projects in India (Tranche-III),Wind-Solar Hybrid,1200.0,material tender closed with no winner found; search the agency site,https://www.seci.co.in/tender-details/YQ,
WINNER_UNKNOWN,HIGH,T-378fc4a48839,SECI,RfS for Selection of Wind Power Developers for Setting up of 1200 MW ISTS-connected Wind Power Projects (Tranche-X),Wind,1200.0,material tender closed with no winner found; search the agency site,https://www.seci.co.in/tender-details/Ymc,
WINNER_UNKNOWN,HIGH,378fc4a48839,SECI,RfS for Selection of Wind Power Developers for Setting up of 1200 MW ISTS-connected Wind Power Projects (Tranche-X),Wind,1200.0,material tender closed with no winner found; search the agency site,https://www.seci.co.in/tender-details/Ymc,
WINNER_UNKNOWN,HIGH,T-88409b177112,SECI,RfS for Selection of Wind Power Developers for Setting up of 1200 MW ISTS-connected Wind Power Projects (Tranche-XI),Wind,1200.0,material tender closed with no winner found; search the agency site,https://www.seci.co.in/tender-details/Y2E,
WINNER_UNKNOWN,HIGH,88409b177112,SECI,RfS for Selection of Wind Power Developers for Setting up of 1200 MW ISTS-connected Wind Power Projects (Tranche-XI),Wind,1200.0,material tender closed with no winner found; search the agency site,https://www.seci.co.in/tender-details/Y2E,
